0, 0, 17280, 5760, -1, -1, -1, -1
1, 0.601454, 235, 470, -1, -1, -1, -1
2, 0.003808, 370, 1459, -1, -1, -1, -1
3, 10.6654, 272143, 1477291, 2.14958e+14, 3.34591e+08, 1, -1
7, 20.3287, 15144, 85514, 7.65071e+06, 657.522, -1, -1
3, 0.108048, 15521, 87595, 1.05947e+07, 919.698, 0, -1
6, 1.47348, 445882, 2394322, 1.05947e+07, 386.183, -1, -1
7, 16.8631, 54840, 314980, 175980, 10.2692, -1, -1
8, 2.73149, 54840, 298558, 34598.3, 5.91198, -1, -1
9, 0.417946, 54840, 298558, 1333.08, 4.49466, -1, -1
6, 0.261254, 100292, 511389, 1333.08, 4.54573, -1, -1
7, 3.21771, 53273, 287277, 74.6429, 3.92332, -1, -1
8, 1.59226, 53273, 285813, 74.6429, 3.82612, -1, -1
9, 0.393158, 53273, 285813, 65.7797, 3.63702, -1, -1
6, 0.162642, 75575, 382299, 65.7797, 3.7725, -1, -1
7, 1.53338, 53092, 284290, 48.4472, 3.62967, -1, -1
8, 1.13153, 53092, 284040, 48.4472, 3.61279, -1, -1
9, 0.373341, 53092, 284040, 39.5856, 3.53612, -1, -1
6, 0.13657, 68613, 347505, 43.4947, 3.64385, -1, -1
7, 1.04895, 52662, 281802, 27.6807, 3.54278, -1, -1
8, 0.990545, 52662, 281740, 27.6807, 3.53644, -1, -1
9, 0.340393, 52662, 281740, 27.6147, 3.49767, -1, -1
6, 0.1293, 65874, 334011, 27.6147, 3.59236, -1, -1
7, 0.91807, 52520, 281104, 27.6147, 3.50402, -1, -1
8, 0.911677, 52520, 281054, 27.6147, 3.50048, -1, -1
9, 0.322131, 52520, 281054, 25.9042, 3.47862, -1, -1
6, 0.124086, 64599, 327809, 25.9042, 3.56624, -1, -1
7, 0.834551, 52479, 280863, 23.9017, 3.48395, -1, -1
8, 0.931309, 52479, 280842, 23.9017, 3.4815, -1, -1
9, 0.301595, 52479, 280842, 23.9017, 3.46857, -1, -1
6, 0.121235, 63877, 324205, 23.9017, 3.55141, -1, -1
7, 0.79742, 52427, 280519, 23.9017, 3.47315, -1, -1
8, 0.868395, 52427, 280505, 23.9017, 3.47091, -1, -1
9, 0.291441, 52427, 280505, 23.9017, 3.46215, -1, -1
6, 0.122141, 64021, 325221, 27.1053, 3.55015, -1, -1
7, 0.78684, 52573, 281463, 23.5773, 3.468, -1, -1
8, 0.904838, 52573, 281447, 23.5773, 3.46555, -1, -1
9, 0.290918, 52573, 281447, 16.5541, 3.45773, -1, -1
6, 0.123278, 63463, 322395, 16.5541, 3.53668, -1, -1
7, 0.734175, 52551, 281322, 5.71322, 3.46073, -1, -1
8, 0.846849, 52551, 281309, 5.71322, 3.4587, -1, -1
9, 0.277495, 52551, 281309, 5.9745, 3.45376, -1, -1
7, 0.385101, 52364, 280424, 5.52031, 3.45317, -1, -1
4, 64.9589, 52364, 280424, 5.52031, 3.45317, -1, -1
5, 0.324437, 13968, 49281, 5.15269, 3.61504, -1, -1
-1, 76.662, 13968, 49281, 5.15269, 3.61504, 0, 665
